parameter_set_id,name,module,country_id,scenario_id,policy_id,regime_code,value_type,unit,baseline_value,low_value,high_value,support_type,source_id,formula_id,distribution,truncation_rule,primary_spec_flag,robustness_flag,stress_flag,double_counting_risk,double_counting_note,audit_status,notes,is_lac_fallback,assumption_id,dataset_version,build_id,created_at,created_by_script,author_approval_date,author_approval_note
robustness-gmimicro-chl-v1,q_use_target_adj,adoption_translation,COL,,,,derived_parameter,share,0.11025500105222721,0.07717850073655905,0.14333150136789538,official_4c_country_specific,PLAN_02_SEC_7_3,Target projected to interior support,derived_bounded_PERT,0_to_1,True,False,False,none,none,registered,Target projected to interior support,False,A4A_COL_Q_USE_TARGET_ADJ,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,q_prod_t0,adoption_translation,COL,,,,derived_parameter,share,0.11025500105222721,0.07717850073655905,0.14333150136789538,official_4c_country_specific,PLAN_02_SEC_7_3,Initial condition q_prod_t0=q_use_target_adj,derived_bounded_PERT,0_to_1,True,False,False,none,none,registered,Initial condition q_prod_t0=q_use_target_adj,False,A4A_COL_Q_PROD_T0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,mu_t0_derived_not_free,adoption_translation,COL,,,,derived_parameter,unitless,-1.5806765916702576,-1.5806765916702576,-1.5806765916702576,official_4c_country_specific,PLAN_02_SEC_7_3,"Derived by logit inversion; primitive is q_use_target, not mu",fixed_derived,declared,True,False,False,none,none,registered,"Derived by logit inversion; primitive is q_use_target, not mu",False,A4A_COL_MU_T0_DERIVED_NOT_FREE,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,labor_share,fiscal_channels,COL,,,,observed,share,0.4952113628387451,0.4952113628387451,0.4952113628387451,official_4c_country_specific,PWT_10_01,country-specific PWT labsh,fixed_observed,0_to_1,True,False,False,none,none,registered,country-specific PWT labsh,False,A4A_COL_LABOR_SHARE,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_L_eff,fiscal_channels,COL,,,,derived_parameter,effective_tax_rate,0.06452914158536067,0.0,1.0,official_4c_country_specific,OECD_REVSTAT_LAC;PWT_10_01,(PIT_GDP+social_contrib_GDP)/labor_share_GDP,fixed_derived,0_to_1,True,False,False,none,none,registered,(PIT_GDP+social_contrib_GDP)/labor_share_GDP,False,A4A_COL_TAU_L_EFF,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_K_eff,fiscal_channels,COL,,,,derived_parameter,effective_tax_rate,0.1065034343683816,0.0,1.0,official_4c_country_specific,OECD_REVSTAT_LAC;PWT_10_01,CIT_GDP/(1-labor_share),fixed_derived,0_to_1,True,False,False,none,none,registered,CIT_GDP/(1-labor_share),False,A4A_COL_TAU_K_EFF,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_C_eff,fiscal_channels,COL,,,,derived_parameter,effective_tax_rate,0.06394529573605691,0.0,1.0,official_4c_country_specific,OECD_REVSTAT_LAC;WDI,VAT_GDP/final_consumption_GDP_share,fixed_derived,0_to_1,True,False,False,none,none,registered,VAT_GDP/final_consumption_GDP_share,False,A4A_COL_TAU_C_EFF,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,E_prod,fiscal_channels_labor,COL,,,,calibrated_parameter,share_of_tasks_or_employment,0.11,0.08,0.14,official_4c_country_specific,PLAN_01_02,LAC fallback; is_lac_fallback=TRUE for official 4C until country occupation exposure is available.,bounded_PERT,declared,True,False,False,none,none,registered,LAC fallback; is_lac_fallback=TRUE for official 4C until country occupation exposure is available.,True,A4A_COL_E_PROD,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,E_auto,fiscal_channels_labor,COL,,,,calibrated_parameter,share_of_tasks_or_employment,0.035,0.02,0.05,official_4c_country_specific,PAPER_LAC_AUTOMATION_RISK_ANCHOR,LAC automation-risk anchor.,bounded_PERT,declared,True,False,False,none,none,registered,LAC automation-risk anchor.,True,A4A_COL_E_AUTO,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,m_M,fiscal_channels_consumption,COL,,,,derived_parameter,share,0.23079944059593502,0.23079944059593502,0.23079944059593502,official_4c_country_specific,WDI,"imports_GDP_share/final_consumption_GDP_share capped [0,1]",fixed_derived,0_to_1,True,False,False,none,none,registered,"imports_GDP_share/final_consumption_GDP_share capped [0,1]",False,A4A_COL_M_M,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,theta_R_dom,fiscal_channels_consumption,COL,,,,derived_parameter,share,0.769200559404065,0.769200559404065,0.769200559404065,official_4c_country_specific,WDI;AUTHOR_CONVENTION_4A,theta_R_dom anchored to (1-m_M) by author-review convention.,fixed_derived,0_to_1,True,False,False,none,none,registered,theta_R_dom anchored to (1-m_M) by author-review convention.,False,A4A_COL_THETA_R_DOM,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_available_frozen_r0_note,fiscal_channels_consumption,COL,,,,calibrated_parameter,flag,1.0,1.0,1.0,official_4c_country_specific,AUTHOR_CONVENTION_4A,Disposable tax rates are frozen at r0 in the consumption chain; favorable second-order bias for r>=1 is declared.,fixed_note,declared,True,False,False,none,none,registered,Disposable tax rates are frozen at r0 in the consumption chain; favorable second-order bias for r>=1 is declared.,False,A4A_COL_TAU_AVAILABLE_FROZEN_R0_NOTE,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,A_aipi_total,adoption_translation,MEX,,,,observed,index_0_to_1,0.532044,0.482044,0.582044,literature_informed_measurement_uncertainty,Saisana_Saltelli_Tarantola_2005_JRSSA;Hoyland_Moene_Willumsen_2012_JDE,MEASUREMENT_UNCERTAINTY_PERT_AUTHOR_2026_07_09,bounded_PERT,"truncated_to_[0,1]_and_checked_q_bar_nonnegative",True,False,False,none,none,author_approved,A: incertidumbre de puntajes de indices compuestos. La literatura ancla la existencia y el orden de magnitud de la incertidumbre; el rango exacto +/-0.05 es declaracion del autor dentro de esa clase. Nota de honestidad: la literatura ancla la existencia y el orden de magnitud de la incertidumbre para esta clase de objetos; los valores exactos son declaracion del autor. La sensibilidad de intensidad del factor rho 0.3-0.8 cubre parcialmente rangos mas anchos.,False,OFFICIAL_V3_MEASUREMENT_A_aipi_total_MEX,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-09,cumplimiento del vector Theta_channel del paper; incertidumbre de medicion informada por literatura
robustness-gmimicro-chl-v1,Gap_excluded_indicators,adoption_translation,MEX,,,,observed,index_0_to_1,0.3512321314632644,0.3012321314632644,0.40123213146326436,literature_informed_measurement_uncertainty,Saisana_Saltelli_Tarantola_2005_JRSSA;Hoyland_Moene_Willumsen_2012_JDE,MEASUREMENT_UNCERTAINTY_PERT_AUTHOR_2026_07_09,bounded_PERT,"truncated_to_[0,1]_and_checked_q_bar_nonnegative",True,False,False,none,"gap_index = 1 - average(normalized LTE coverage, fixed speed, mobile speed); excluded indicators verified against AIPI note",author_approved,Gap: incertidumbre de puntajes de indices compuestos construidos desde cobertura ITU y velocidades Ookla excluidas del AIPI. La literatura ancla clase y orden de magnitud; +/-0.05 es declaracion del autor. Nota de honestidad: la literatura ancla la existencia y el orden de magnitud de la incertidumbre para esta clase de objetos; los valores exactos son declaracion del autor. La sensibilidad de intensidad del factor rho 0.3-0.8 cubre parcialmente rangos mas anchos.,False,OFFICIAL_V3_MEASUREMENT_Gap_excluded_indicators_MEX,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-09,cumplimiento del vector Theta_channel del paper; incertidumbre de medicion informada por literatura
robustness-gmimicro-chl-v1,I_adopt_informality,adoption_translation,MEX,,,,observed,share,0.50592,0.46592000000000006,0.5459200000000001,literature_informed_measurement_uncertainty,Gasparini_Tornarolli_2007_CEDLAS_WP46;Gasparini_Tornarolli_2009_followup,MEASUREMENT_UNCERTAINTY_PERT_AUTHOR_2026_07_09,bounded_PERT,"truncated_to_[0,1]_and_checked_q_bar_nonnegative",True,False,False,none,none,author_approved,I: dispersion inter-definicion de informalidad en LAC. Gasparini y Tornarolli documentan brechas de varios puntos porcentuales; +/-0.04 es conservador frente a ese orden de magnitud. Nota de honestidad: la literatura ancla la existencia y el orden de magnitud de la incertidumbre para esta clase de objetos; los valores exactos son declaracion del autor. La sensibilidad de intensidad del factor rho 0.3-0.8 cubre parcialmente rangos mas anchos.,False,OFFICIAL_V3_MEASUREMENT_I_adopt_informality_MEX,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-09,cumplimiento del vector Theta_channel del paper; incertidumbre de medicion informada por literatura
robustness-gmimicro-chl-v1,q_use_target,adoption_translation,MEX,,,,calibrated_parameter,share,0.11983908235817226,0.08388735765072057,0.15579080706562393,official_4c_country_specific,FRONTIER_BENCHMARK;IMF_AIPI_DATA360,OECD-Eurostat benchmark adoption average scaled by country AIPI relative to benchmark AIPI; support +/-30%.,bounded_PERT,0_to_1,True,False,False,none,none,registered,OECD-Eurostat benchmark adoption average scaled by country AIPI relative to benchmark AIPI; support +/-30%.,False,A4A_MEX_Q_USE_TARGET,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,q_bar,adoption_translation,MEX,,,,derived_parameter,share,0.5714239342683678,0.3571359014025517,0.7857119671341839,official_4c_country_specific,PAPER_ADOPTION_MODULE,1 - omega_I*I - omega_G*Gap,derived_bounded_PERT,0_to_1,True,False,False,none,none,registered,1 - omega_I*I - omega_G*Gap,False,A4A_MEX_Q_BAR,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,q_use_target_adj,adoption_translation,MEX,,,,derived_parameter,share,0.11983908235817226,0.08388735765072057,0.15579080706562393,official_4c_country_specific,PLAN_02_SEC_7_3,Target projected to interior support,derived_bounded_PERT,0_to_1,True,False,False,none,none,registered,Target projected to interior support,False,A4A_MEX_Q_USE_TARGET_ADJ,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,q_prod_t0,adoption_translation,MEX,,,,derived_parameter,share,0.11983908235817226,0.08388735765072057,0.15579080706562393,official_4c_country_specific,PLAN_02_SEC_7_3,Initial condition q_prod_t0=q_use_target_adj,derived_bounded_PERT,0_to_1,True,False,False,none,none,registered,Initial condition q_prod_t0=q_use_target_adj,False,A4A_MEX_Q_PROD_T0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,mu_t0_derived_not_free,adoption_translation,MEX,,,,derived_parameter,unitless,-1.4300813603093334,-1.4300813603093334,-1.4300813603093334,official_4c_country_specific,PLAN_02_SEC_7_3,"Derived by logit inversion; primitive is q_use_target, not mu",fixed_derived,declared,True,False,False,none,none,registered,"Derived by logit inversion; primitive is q_use_target, not mu",False,A4A_MEX_MU_T0_DERIVED_NOT_FREE,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,labor_share,fiscal_channels,MEX,,,,observed,share,0.3602636754512787,0.3602636754512787,0.3602636754512787,official_4c_country_specific,PWT_10_01,country-specific PWT labsh,fixed_observed,0_to_1,True,False,False,none,none,registered,country-specific PWT labsh,False,A4A_MEX_LABOR_SHARE,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_L_eff,fiscal_channels,MEX,,,,derived_parameter,effective_tax_rate,0.17874025728691667,0.0,1.0,official_4c_country_specific,OECD_REVSTAT_LAC;PWT_10_01,(PIT_GDP+social_contrib_GDP)/labor_share_GDP,fixed_derived,0_to_1,True,False,False,none,none,registered,(PIT_GDP+social_contrib_GDP)/labor_share_GDP,False,A4A_MEX_TAU_L_EFF,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_K_eff,fiscal_channels,MEX,,,,derived_parameter,effective_tax_rate,0.0585849305740002,0.0,1.0,official_4c_country_specific,OECD_REVSTAT_LAC;PWT_10_01,CIT_GDP/(1-labor_share),fixed_derived,0_to_1,True,False,False,none,none,registered,CIT_GDP/(1-labor_share),False,A4A_MEX_TAU_K_EFF,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_C_eff,fiscal_channels,MEX,,,,derived_parameter,effective_tax_rate,0.05044454280782222,0.0,1.0,official_4c_country_specific,OECD_REVSTAT_LAC;WDI,VAT_GDP/final_consumption_GDP_share,fixed_derived,0_to_1,True,False,False,none,none,registered,VAT_GDP/final_consumption_GDP_share,False,A4A_MEX_TAU_C_EFF,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,E_prod,fiscal_channels_labor,MEX,,,,calibrated_parameter,share_of_tasks_or_employment,0.11,0.08,0.14,official_4c_country_specific,PLAN_01_02,LAC fallback; is_lac_fallback=TRUE for official 4C until country occupation exposure is available.,bounded_PERT,declared,True,False,False,none,none,registered,LAC fallback; is_lac_fallback=TRUE for official 4C until country occupation exposure is available.,True,A4A_MEX_E_PROD,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,E_auto,fiscal_channels_labor,MEX,,,,calibrated_parameter,share_of_tasks_or_employment,0.035,0.02,0.05,official_4c_country_specific,PAPER_LAC_AUTOMATION_RISK_ANCHOR,LAC automation-risk anchor.,bounded_PERT,declared,True,False,False,none,none,registered,LAC automation-risk anchor.,True,A4A_MEX_E_AUTO,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,m_M,fiscal_channels_consumption,MEX,,,,derived_parameter,share,0.4634474210605287,0.4634474210605287,0.4634474210605287,official_4c_country_specific,WDI,"imports_GDP_share/final_consumption_GDP_share capped [0,1]",fixed_derived,0_to_1,True,False,False,none,none,registered,"imports_GDP_share/final_consumption_GDP_share capped [0,1]",False,A4A_MEX_M_M,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,theta_R_dom,fiscal_channels_consumption,MEX,,,,derived_parameter,share,0.5365525789394713,0.5365525789394713,0.5365525789394713,official_4c_country_specific,WDI;AUTHOR_CONVENTION_4A,theta_R_dom anchored to (1-m_M) by author-review convention.,fixed_derived,0_to_1,True,False,False,none,none,registered,theta_R_dom anchored to (1-m_M) by author-review convention.,False,A4A_MEX_THETA_R_DOM,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_available_frozen_r0_note,fiscal_channels_consumption,MEX,,,,calibrated_parameter,flag,1.0,1.0,1.0,official_4c_country_specific,AUTHOR_CONVENTION_4A,Disposable tax rates are frozen at r0 in the consumption chain; favorable second-order bias for r>=1 is declared.,fixed_note,declared,True,False,False,none,none,registered,Disposable tax rates are frozen at r0 in the consumption chain; favorable second-order bias for r>=1 is declared.,False,A4A_MEX_TAU_AVAILABLE_FROZEN_R0_NOTE,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,phi_Y_nom_high,ai_shock,,high,,,calibrated_parameter,nominal_GDP_equivalent_annual_rate,0.0038013043701647,0.0017888491153716,0.0058137596249581,derived_from_registered_inputs,oecd2025g7;PAPER_TABLE_PHI_SCENARIO_LADDER;PAPER_SEC_10_4,phi_Y_nom=(1+kappa*phi_raw)*(1+pi_AI_Y)-1,derived_bounded_PERT,declared,True,False,False,none,none,registered,"phi_high_Y (0.00380) < phi_mid (0.00425) por el puente LP->Y del propio paper (ecuación de midpoints); los labels de escenario están disciplinados por fuente, NO son monótonos en phi_Y; toda tabla reporta phi_high_LP y phi_high_Y juntos; la cláusula de clase 'cruza solo en high' es inerte de facto en el determinístico.",False,OFFICIAL_V2_phi_Y_nom_high_GLOBAL_high__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
